年度/Year,月份/Month,能源別/Energy Type,發電站名稱/Station Name,發電量(度)/Power Generation(kWh)
2025,09,陸域風力/Onshore Wind,澎湖湖西風力/Penghu Huxi Wind Power,93595
2025,09,陸域風力/Onshore Wind,金沙風力/Jinsha Wind Power,328928
2025,09,陸域風力/Onshore Wind,澎湖龍門風力/Penghu Longmen Wind Power,330303
2025,09,離岸風力/Offshore Wind,離岸一期風力/Offshore Phase1 Wind Power,3604223
2025,09,太陽能/Solar,大潭電廠太陽光電/Datang Power Plant Solars,156519
2025,09,太陽能/Solar,北部儲運中心太陽光電/Northern Storage and Transportation Center Solars,111417
2025,09,太陽能/Solar,龍潭E/S太陽光電/Longtan E/S Solars,16451
2025,09,太陽能/Solar,竹工E/S太陽光電/Zhugong E/S Solars,27092
2025,09,太陽能/Solar,台中電廠太陽光電/Taichung Power Plant Solars,401955
2025,09,太陽能/Solar,台中龍井太陽光電/Taichung Longjing Solars,702883
2025,09,太陽能/Solar,中科E/S太陽光電/Zhongke E/S Solars,21788
2025,09,太陽能/Solar,彰化彰濱太陽光電/Changhua Changbin Solars,13249085
2025,09,太陽能/Solar,彰林E/S太陽光電/Changlin E/S Solars,30567
2025,09,太陽能/Solar,南投大彎太陽光電/Nantou Dawan Solars,99833
2025,09,太陽能/Solar,台南鹽田太陽光電/Tainan salt field Solars,19507720
2025,09,太陽能/Solar,台南七股太陽光電/Tainan Qigu Solars,669802
2025,09,太陽能/Solar,興達電廠太陽光電/Xingda Power Plant Solars,179708
2025,09,太陽能/Solar,永安鹽灘地太陽光電/Yongan Salt Flats Solars,328047
2025,09,太陽能/Solar,燕巢倉庫太陽光電/Yanchao Warehouse Solars,50970
2025,09,太陽能/Solar,高雄E/S太陽光電/Kaohsiung E/S Solars,82293
2025,09,太陽能/Solar,高雄保寧太陽光電/Kaohsiung Baoning Solars,71852
2025,09,太陽能/Solar,鳳山水庫太陽光電/Fengshan Reservoir Solars,195837
2025,09,太陽能/Solar,核三廠太陽光電/3rd Nuclear Power Plants Solars,321808
2025,09,太陽能/Solar,澎湖七美太陽光電/Penghu Qimei Solars,31282
2025,09,太陽能/Solar,澎湖尖山太陽光電/Penghu jianshan Solars,101046
2025,09,太陽能/Solar,金門金沙太陽光電/Kinmen Jinsha Solars,44889
2025,09,太陽能/Solar,金門塔山太陽光電/Kinmen Tashan Solars,27401
2025,09,太陽能/Solar,金門鵲山太陽光電/Kinmen Queshan Solars,5680
2025,09,太陽能/Solar,馬祖珠山太陽光電/Mazu Zhushan Solars,8897
2025,09,太陽能/Solar,"淡水3.5萬噸配水池太陽光電/Danshui Distribution Reservoir(35,000 tons) Solar",39860
2025,09,太陽能/Solar,中大D/S太陽光電/Zhongda D/S Solars,3465
2025,09,太陽能/Solar,平鎮淨水場太陽光電/Pingzhen Water Treatment Plant Solars,125717
2025,09,太陽能/Solar,大湳淨水場太陽光電/Danan Water Treatment Plant Solars,90642
2025,09,太陽能/Solar,龜山加壓站太陽光電/Guishan Booster Station Solars,34471
2025,09,太陽能/Solar,龍潭淨水場太陽光電/Longtan Water Treatment Plant Solars,36999
2025,09,太陽能/Solar,卓蘭會館太陽光電/Zhuolan Hostel Solars,3483
2025,09,太陽能/Solar,東興淨水場太陽光電/Dongxing Water Treatment Plant Solars,84558
2025,09,太陽能/Solar,后里E/S太陽光電/Houli E/S Solars,9091
2025,09,太陽能/Solar,中部儲運中心太陽光電/Central Storage and Transportation Center Solars,8235
2025,09,太陽能/Solar,東勢新伯公太陽光電/Dongshi Xinbogong Solars,74252
2025,09,太陽能/Solar,嘉義民雄太陽光電/Jiayi Minxiong Solars,3397
2025,09,太陽能/Solar,嘉義分所太陽光電/Chiayi Agricultural Experiment Branch Solars,27981
2025,09,太陽能/Solar,義竹工作站太陽光電/Yizhu Workstation Solars,29191
2025,09,太陽能/Solar,路北E/S太陽光電/Lubei E/S Solars,4392
2025,09,太陽能/Solar,高訓中心光電/Kaohsiung Training Institute Solars,39057
2025,09,太陽能/Solar,蘭嶼電廠太陽光電/Lanyu Power Plant Solars,3170
2025,09,太陽能/Solar,蘭嶼貯存場太陽光電/Lanyu Storage Unit Solars,4116
2025,09,太陽能/Solar,金門酒廠太陽光電/Kinmen Kaoliang Liquor Inc. Solars,112277
2025,09,地熱/Geothermal,仁澤地熱/Renze Geothermal,240125
2025,10,陸域風力/Onshore Wind,石門風力/Shimen Wind Power,188953
2025,10,陸域風力/Onshore Wind,林口風力/Linkou Wind Power,1510287
2025,10,陸域風力/Onshore Wind,蘆竹風力/Luzhu Wind Power,1753671
2025,10,陸域風力/Onshore Wind,觀園風力/Guanyuan Wind Power,8024774
2025,10,陸域風力/Onshore Wind,大潭風力/Datan Wind Power,1703757
2025,10,陸域風力/Onshore Wind,新竹香山風力/Hsinchu Xiangshan Wind Power,264526
2025,10,陸域風力/Onshore Wind,台中港區風力/Taichung Harbor Wind Power,5513588
2025,10,陸域風力/Onshore Wind,台中電廠風力/Taichung Power Plant Wind Power,230437
2025,10,陸域風力/Onshore Wind,彰工風力Changgong Wind Power,10210814
2025,10,陸域風力/Onshore Wind,彰化王功風力/Changhua Wanggong Wind Power,4341132
2025,10,陸域風力/Onshore Wind,彰化永興風力/Changhua Yongxing Wind Power,1344601
2025,10,陸域風力/Onshore Wind,雲林麥寮風力/Yunlin Mailiao Wind Power,5426910
2025,10,陸域風力/Onshore Wind,雲林台西風力發電站/Yunlin Taixi Wind Power,1922603
2025,10,陸域風力/Onshore Wind,雲林四湖風力/Yunlin Sihu Wind Power,4185375
2025,10,陸域風力/Onshore Wind,恆春風力/Hengchun Wind Power,770161
2025,10,陸域風力/Onshore Wind,澎湖湖西風力/Penghu Huxi Wind Power,489735
2025,10,陸域風力/Onshore Wind,金沙風力/Jinsha Wind Power,1063360
2025,10,陸域風力/Onshore Wind,澎湖龍門風力/Penghu Longmen Wind Power,1770036
2025,10,離岸風力/Offshore Wind,離岸一期風力/Offshore Phase1 Wind Power,21863402
2025,10,太陽能/Solar,大潭電廠太陽光電/Datang Power Plant Solars,130644
2025,10,太陽能/Solar,北部儲運中心太陽光電/Northern Storage and Transportation Center Solars,84586
2025,10,太陽能/Solar,龍潭E/S太陽光電/Longtan E/S Solars,16446
2025,10,太陽能/Solar,竹工E/S太陽光電/Zhugong E/S Solars,24547
2025,10,太陽能/Solar,台中電廠太陽光電/Taichung Power Plant Solars,362785
2025,10,太陽能/Solar,台中龍井太陽光電/Taichung Longjing Solars,617678
2025,10,太陽能/Solar,中科E/S太陽光電/Zhongke E/S Solars,20777
2025,10,太陽能/Solar,彰化彰濱太陽光電/Changhua Changbin Solars,11464003
2025,10,太陽能/Solar,彰林E/S太陽光電/Changlin E/S Solars,29706
2025,10,太陽能/Solar,南投大彎太陽光電/Nantou Dawan Solars,168845
2025,10,太陽能/Solar,台南鹽田太陽光電/Tainan salt field Solars,18584975
2025,10,太陽能/Solar,台南七股太陽光電/Tainan Qigu Solars,662648
2025,10,太陽能/Solar,興達電廠太陽光電/Xingda Power Plant Solars,186081
2025,10,太陽能/Solar,永安鹽灘地太陽光電/Yongan Salt Flats Solars,344350
2025,10,太陽能/Solar,燕巢倉庫太陽光電/Yanchao Warehouse Solars,53310
2025,10,太陽能/Solar,高雄E/S太陽光電/Kaohsiung E/S Solars,79190
2025,10,太陽能/Solar,高雄保寧太陽光電/Kaohsiung Baoning Solars,74967
2025,10,太陽能/Solar,鳳山水庫太陽光電/Fengshan Reservoir Solars,209369
2025,10,太陽能/Solar,核三廠太陽光電/3rd Nuclear Power Plants Solars,360849
2025,10,太陽能/Solar,澎湖七美太陽光電/Penghu Qimei Solars,27530
2025,10,太陽能/Solar,澎湖尖山太陽光電/Penghu jianshan Solars,77474
2025,10,太陽能/Solar,金門金沙太陽光電/Kinmen Jinsha Solars,36077
2025,10,太陽能/Solar,金門塔山太陽光電/Kinmen Tashan Solars,25345
2025,10,太陽能/Solar,金門鵲山太陽光電/Kinmen Queshan Solars,5290
2025,10,太陽能/Solar,馬祖珠山太陽光電/Mazu Zhushan Solars,6794
2025,10,太陽能/Solar,"淡水3.5萬噸配水池太陽光電/Danshui Distribution Reservoir(35,000 tons) Solar",30147
2025,10,太陽能/Solar,中大D/S太陽光電/Zhongda D/S Solars,3063
2025,10,太陽能/Solar,平鎮淨水場太陽光電/Pingzhen Water Treatment Plant Solars,115952
2025,10,太陽能/Solar,大湳淨水場太陽光電/Danan Water Treatment Plant Solars,86376
2025,10,太陽能/Solar,龜山加壓站太陽光電/Guishan Booster Station Solars,29160
2025,10,太陽能/Solar,龍潭淨水場太陽光電/Longtan Water Treatment Plant Solars,35529
2025,10,太陽能/Solar,卓蘭會館太陽光電/Zhuolan Hostel Solars,3743
2025,10,太陽能/Solar,東興淨水場太陽光電/Dongxing Water Treatment Plant Solars,81175
2025,10,太陽能/Solar,后里E/S太陽光電/Houli E/S Solars,9558
2025,10,太陽能/Solar,中部儲運中心太陽光電/Central Storage and Transportation Center Solars,8310
2025,10,太陽能/Solar,東勢新伯公太陽光電/Dongshi Xinbogong Solars,73049
2025,10,太陽能/Solar,嘉義民雄太陽光電/Jiayi Minxiong Solars,3215
2025,10,太陽能/Solar,嘉義分所太陽光電/Chiayi Agricultural Experiment Branch Solars,27039
2025,10,太陽能/Solar,義竹工作站太陽光電/Yizhu Workstation Solars,29729
2025,10,太陽能/Solar,路北E/S太陽光電/Lubei E/S Solars,4653
2025,10,太陽能/Solar,高訓中心光電/Kaohsiung Training Institute Solars,39495
2025,10,太陽能/Solar,蘭嶼電廠太陽光電/Lanyu Power Plant Solars,3016
2025,10,太陽能/Solar,蘭嶼貯存場太陽光電/Lanyu Storage Unit Solars,3838
2025,10,太陽能/Solar,金門酒廠太陽光電/Kinmen Kaoliang Liquor Inc. Solars,101144
2025,10,地熱/Geothermal,仁澤地熱/Renze Geothermal,152503
2025,11,陸域風力/Onshore Wind,石門風力/Shimen Wind Power,157973
2025,11,陸域風力/Onshore Wind,林口風力/Linkou Wind Power,2223980
2025,11,陸域風力/Onshore Wind,蘆竹風力/Luzhu Wind Power,2692856
2025,11,陸域風力/Onshore Wind,觀園風力/Guanyuan Wind Power,15777150
2025,11,陸域風力/Onshore Wind,大潭風力/Datan Wind Power,2732288
2025,11,陸域風力/Onshore Wind,新竹香山風力/Hsinchu Xiangshan Wind Power,781279
2025,11,陸域風力/Onshore Wind,台中港區風力/Taichung Harbor Wind Power,11257190
2025,11,陸域風力/Onshore Wind,台中電廠風力/Taichung Power Plant Wind Power,422566
2025,11,陸域風力/Onshore Wind,彰工風力Changgong Wind Power,25556313
2025,11,陸域風力/Onshore Wind,彰化王功風力/Changhua Wanggong Wind Power,9396618
2025,11,陸域風力/Onshore Wind,彰化永興風力/Changhua Yongxing Wind Power,2783803
2025,11,陸域風力/Onshore Wind,雲林麥寮風力/Yunlin Mailiao Wind Power,12218200
2025,11,陸域風力/Onshore Wind,雲林台西風力發電站/Yunlin Taixi Wind Power,3339259
2025,11,陸域風力/Onshore Wind,雲林四湖風力/Yunlin Sihu Wind Power,8220876
2025,11,陸域風力/Onshore Wind,恆春風力/Hengchun Wind Power,1264153
2025,11,陸域風力/Onshore Wind,澎湖湖西風力/Penghu Huxi Wind Power,1620323
2025,11,陸域風力/Onshore Wind,金沙風力/Jinsha Wind Power,1397871
2025,11,陸域風力/Onshore Wind,澎湖龍門風力/Penghu Longmen Wind Power,3682566
2025,11,離岸風力/Offshore Wind,離岸一期風力/Offshore Phase1 Wind Power,39834030
2025,11,太陽能/Solar,大潭電廠太陽光電/Datang Power Plant Solars,104105
2025,11,太陽能/Solar,北部儲運中心太陽光電/Northern Storage and Transportation Center Solars,69620
2025,11,太陽能/Solar,龍潭E/S太陽光電/Longtan E/S Solars,15515
2025,11,太陽能/Solar,竹工E/S太陽光電/Zhugong E/S Solars,20273
2025,11,太陽能/Solar,台中電廠太陽光電/Taichung Power Plant Solars,300394
2025,11,太陽能/Solar,台中龍井太陽光電/Taichung Longjing Solars,558445
2025,11,太陽能/Solar,中科E/S太陽光電/Zhongke E/S Solars,17993
2025,11,太陽能/Solar,彰化彰濱太陽光電/Changhua Changbin Solars,8753039
2025,11,太陽能/Solar,彰林E/S太陽光電/Changlin E/S Solars,24541
2025,11,太陽能/Solar,南投大彎太陽光電/Nantou Dawan Solars,120411
2025,11,太陽能/Solar,台南鹽田太陽光電/Tainan salt field Solars,15086594
2025,11,太陽能/Solar,台南七股太陽光電/Tainan Qigu Solars,517921
2025,11,太陽能/Solar,興達電廠太陽光電/Xingda Power Plant Solars,148342
2025,11,太陽能/Solar,永安鹽灘地太陽光電/Yongan Salt Flats Solars,290278
2025,11,太陽能/Solar,燕巢倉庫太陽光電/Yanchao Warehouse Solars,42839
2025,11,太陽能/Solar,高雄E/S太陽光電/Kaohsiung E/S Solars,50727
2025,11,太陽能/Solar,高雄保寧太陽光電/Kaohsiung Baoning Solars,54920
2025,11,太陽能/Solar,鳳山水庫太陽光電/Fengshan Reservoir Solars,159450
2025,11,太陽能/Solar,核三廠太陽光電/3rd Nuclear Power Plants Solars,282670
2025,11,太陽能/Solar,澎湖七美太陽光電/Penghu Qimei Solars,15838
2025,11,太陽能/Solar,澎湖尖山太陽光電/Penghu jianshan Solars,57157
2025,11,太陽能/Solar,金門金沙太陽光電/Kinmen Jinsha Solars,29180
2025,11,太陽能/Solar,金門塔山太陽光電/Kinmen Tashan Solars,21145
2025,11,太陽能/Solar,金門鵲山太陽光電/Kinmen Queshan Solars,4301
2025,11,太陽能/Solar,馬祖珠山太陽光電/Mazu Zhushan Solars,5342
2025,11,太陽能/Solar,"淡水3.5萬噸配水池太陽光電/Danshui Distribution Reservoir(35,000 tons) Solar",20889
2025,11,太陽能/Solar,中大D/S太陽光電/Zhongda D/S Solars,2589
2025,11,太陽能/Solar,平鎮淨水場太陽光電/Pingzhen Water Treatment Plant Solars,96879
2025,11,太陽能/Solar,大湳淨水場太陽光電/Danan Water Treatment Plant Solars,67389
2025,11,太陽能/Solar,龜山加壓站太陽光電/Guishan Booster Station Solars,22267
2025,11,太陽能/Solar,龍潭淨水場太陽光電/Longtan Water Treatment Plant Solars,32042
2025,11,太陽能/Solar,卓蘭會館太陽光電/Zhuolan Hostel Solars,3044
2025,11,太陽能/Solar,東興淨水場太陽光電/Dongxing Water Treatment Plant Solars,53421
2025,11,太陽能/Solar,后里E/S太陽光電/Houli E/S Solars,8116
2025,11,太陽能/Solar,中部儲運中心太陽光電/Central Storage and Transportation Center Solars,6675
2025,11,太陽能/Solar,東勢新伯公太陽光電/Dongshi Xinbogong Solars,61439
2025,11,太陽能/Solar,嘉義民雄太陽光電/Jiayi Minxiong Solars,2483
2025,11,太陽能/Solar,嘉義分所太陽光電/Chiayi Agricultural Experiment Branch Solars,21356
2025,11,太陽能/Solar,義竹工作站太陽光電/Yizhu Workstation Solars,24958
2025,11,太陽能/Solar,路北E/S太陽光電/Lubei E/S Solars,3678
2025,11,太陽能/Solar,高訓中心光電/Kaohsiung Training Institute Solars,30424
2025,11,太陽能/Solar,蘭嶼電廠太陽光電/Lanyu Power Plant Solars,2006
2025,11,太陽能/Solar,蘭嶼貯存場太陽光電/Lanyu Storage Unit Solars,2490
2025,11,太陽能/Solar,金門酒廠太陽光電/Kinmen Kaoliang Liquor Inc. Solars,85292
2025,11,地熱/Geothermal,仁澤地熱/Renze Geothermal,0
2025,12,陸域風力/Onshore Wind,石門風力/Shimen Wind Power,254443
2025,12,陸域風力/Onshore Wind,林口風力/Linkou Wind Power,2161705
2025,12,陸域風力/Onshore Wind,蘆竹風力/Luzhu Wind Power,2345570
2025,12,陸域風力/Onshore Wind,觀園風力/Guanyuan Wind Power,12919856
2025,12,陸域風力/Onshore Wind,大潭風力/Datan Wind Power,1146482
2025,12,陸域風力/Onshore Wind,新竹香山風力/Hsinchu Xiangshan Wind Power,770236
2025,12,陸域風力/Onshore Wind,台中港區風力/Taichung Harbor Wind Power,10887724
2025,12,陸域風力/Onshore Wind,台中電廠風力/Taichung Power Plant Wind Power,463783
2025,12,陸域風力/Onshore Wind,彰工風力Changgong Wind Power,30321070
2025,12,陸域風力/Onshore Wind,彰化王功風力/Changhua Wanggong Wind Power,9030757
2025,12,陸域風力/Onshore Wind,彰化永興風力/Changhua Yongxing Wind Power,3294905
2025,12,陸域風力/Onshore Wind,雲林麥寮風力/Yunlin Mailiao Wind Power,12804233
2025,12,陸域風力/Onshore Wind,雲林台西風力發電站/Yunlin Taixi Wind Power,3394726
2025,12,陸域風力/Onshore Wind,雲林四湖風力/Yunlin Sihu Wind Power,8202602
2025,12,陸域風力/Onshore Wind,恆春風力/Hengchun Wind Power,950824
2025,12,陸域風力/Onshore Wind,澎湖湖西風力/Penghu Huxi Wind Power,1675855
2025,12,陸域風力/Onshore Wind,金沙風力/Jinsha Wind Power,1054910
2025,12,陸域風力/Onshore Wind,澎湖龍門風力/Penghu Longmen Wind Power,3482497
2025,12,離岸風力/Offshore Wind,離岸一期風力/Offshore Phase1 Wind Power,49948679
2025,12,太陽能/Solar,大潭電廠太陽光電/Datang Power Plant Solars,92440
2025,12,太陽能/Solar,北部儲運中心太陽光電/Northern Storage and Transportation Center Solars,60057
2025,12,太陽能/Solar,龍潭E/S太陽光電/Longtan E/S Solars,13800
2025,12,太陽能/Solar,竹工E/S太陽光電/Zhugong E/S Solars,17344
2025,12,太陽能/Solar,台中電廠太陽光電/Taichung Power Plant Solars,288293
2025,12,太陽能/Solar,台中龍井太陽光電/Taichung Longjing Solars,515899
2025,12,太陽能/Solar,中科E/S太陽光電/Zhongke E/S Solars,17622
2025,12,太陽能/Solar,彰化彰濱太陽光電/Changhua Changbin Solars,8406929
2025,12,太陽能/Solar,彰林E/S太陽光電/Changlin E/S Solars,25681
2025,12,太陽能/Solar,南投大彎太陽光電/Nantou Dawan Solars,100163
2025,12,太陽能/Solar,台南鹽田太陽光電/Tainan salt field Solars,15678956
2025,12,太陽能/Solar,台南七股太陽光電/Tainan Qigu Solars,541462
2025,12,太陽能/Solar,興達電廠太陽光電/Xingda Power Plant Solars,151563
2025,12,太陽能/Solar,永安鹽灘地太陽光電/Yongan Salt Flats Solars,289321
2025,12,太陽能/Solar,燕巢倉庫太陽光電/Yanchao Warehouse Solars,46174
2025,12,太陽能/Solar,高雄E/S太陽光電/Kaohsiung E/S Solars,58117
2025,12,太陽能/Solar,高雄保寧太陽光電/Kaohsiung Baoning Solars,50711
2025,12,太陽能/Solar,鳳山水庫太陽光電/Fengshan Reservoir Solars,173935
2025,12,太陽能/Solar,核三廠太陽光電/3rd Nuclear Power Plants Solars,277127
2025,12,太陽能/Solar,澎湖七美太陽光電/Penghu Qimei Solars,14858
2025,12,太陽能/Solar,澎湖尖山太陽光電/Penghu jianshan Solars,60920
2025,12,太陽能/Solar,金門金沙太陽光電/Kinmen Jinsha Solars,41852
2025,12,太陽能/Solar,金門塔山太陽光電/Kinmen Tashan Solars,21721
2025,12,太陽能/Solar,金門鵲山太陽光電/Kinmen Queshan Solars,4215
2025,12,太陽能/Solar,馬祖珠山太陽光電/Mazu Zhushan Solars,4677
2025,12,太陽能/Solar,"淡水3.5萬噸配水池太陽光電/Danshui Distribution Reservoir(35,000 tons) Solar",20449
2025,12,太陽能/Solar,中大D/S太陽光電/Zhongda D/S Solars,2253
2025,12,太陽能/Solar,平鎮淨水場太陽光電/Pingzhen Water Treatment Plant Solars,82346
2025,12,太陽能/Solar,大湳淨水場太陽光電/Danan Water Treatment Plant Solars,58524
2025,12,太陽能/Solar,龜山加壓站太陽光電/Guishan Booster Station Solars,19808
2025,12,太陽能/Solar,龍潭淨水場太陽光電/Longtan Water Treatment Plant Solars,27109
2025,12,太陽能/Solar,卓蘭會館太陽光電/Zhuolan Hostel Solars,3173
2025,12,太陽能/Solar,東興淨水場太陽光電/Dongxing Water Treatment Plant Solars,50114
2025,12,太陽能/Solar,后里E/S太陽光電/Houli E/S Solars,8222
2025,12,太陽能/Solar,中部儲運中心太陽光電/Central Storage and Transportation Center Solars,6401
2025,12,太陽能/Solar,東勢新伯公太陽光電/Dongshi Xinbogong Solars,62371
2025,12,太陽能/Solar,嘉義民雄太陽光電/Jiayi Minxiong Solars,2843
2025,12,太陽能/Solar,嘉義分所太陽光電/Chiayi Agricultural Experiment Branch Solars,22424
2025,12,太陽能/Solar,義竹工作站太陽光電/Yizhu Workstation Solars,23219
2025,12,太陽能/Solar,路北E/S太陽光電/Lubei E/S Solars,3893
2025,12,太陽能/Solar,高訓中心光電/Kaohsiung Training Institute Solars,34808
2025,12,太陽能/Solar,蘭嶼電廠太陽光電/Lanyu Power Plant Solars,1963
2025,12,太陽能/Solar,蘭嶼貯存場太陽光電/Lanyu Storage Unit Solars,2222
2025,12,太陽能/Solar,金門酒廠太陽光電/Kinmen Kaoliang Liquor Inc. Solars,81433
2025,12,地熱/Geothermal,仁澤地熱/Renze Geothermal,9634
2026,01,陸域風力/Onshore Wind,石門風力/Shimen Wind Power,237999
2026,01,陸域風力/Onshore Wind,林口風力/Linkou Wind Power,2123477
2026,01,陸域風力/Onshore Wind,蘆竹風力/Luzhu Wind Power,2189151
2026,01,陸域風力/Onshore Wind,觀園風力/Guanyuan Wind Power,12022179
2026,01,陸域風力/Onshore Wind,大潭風力/Datan Wind Power,360633
2026,01,陸域風力/Onshore Wind,新竹香山風力/Hsinchu Xiangshan Wind Power,1695371
2026,01,陸域風力/Onshore Wind,台中港區風力/Taichung Harbor Wind Power,11855015
2026,01,陸域風力/Onshore Wind,台中電廠風力/Taichung Power Plant Wind Power,413374
2026,01,陸域風力/Onshore Wind,彰工風力Changgong Wind Power,27577529
2026,01,陸域風力/Onshore Wind,彰化王功風力/Changhua Wanggong Wind Power,10038562
2026,01,陸域風力/Onshore Wind,彰化永興風力/Changhua Yongxing Wind Power,3771880
2026,01,陸域風力/Onshore Wind,雲林麥寮風力/Yunlin Mailiao Wind Power,11598934
2026,01,陸域風力/Onshore Wind,雲林台西風力發電站/Yunlin Taixi Wind Power,3685369
2026,01,陸域風力/Onshore Wind,雲林四湖風力/Yunlin Sihu Wind Power,8899928
2026,01,陸域風力/Onshore Wind,恆春風力/Hengchun Wind Power,1088895
2026,01,陸域風力/Onshore Wind,澎湖湖西風力/Penghu Huxi Wind Power,1737322
2026,01,陸域風力/Onshore Wind,金沙風力/Jinsha Wind Power,1078527
2026,01,陸域風力/Onshore Wind,澎湖龍門風力/Penghu Longmen Wind Power,3992589
2026,01,離岸風力/Offshore Wind,離岸一期風力/Offshore Phase1 Wind Power,51457644
2026,01,太陽能/Solar,大潭電廠太陽光電/Datang Power Plant Solars,90943
2026,01,太陽能/Solar,北部儲運中心太陽光電/Northern Storage and Transportation Center Solars,59618
2026,01,太陽能/Solar,龍潭E/S太陽光電/Longtan E/S Solars,13580
2026,01,太陽能/Solar,竹工E/S太陽光電/Zhugong E/S Solars,17112
2026,01,太陽能/Solar,台中電廠太陽光電/Taichung Power Plant Solars,281884
2026,01,太陽能/Solar,台中龍井太陽光電/Taichung Longjing Solars,577049
2026,01,太陽能/Solar,中科E/S太陽光電/Zhongke E/S Solars,18464
2026,01,太陽能/Solar,彰化彰濱太陽光電/Changhua Changbin Solars,7747587
2026,01,太陽能/Solar,彰林E/S太陽光電/Changlin E/S Solars,25789
2026,01,太陽能/Solar,南投大彎太陽光電/Nantou Dawan Solars,127012
2026,01,太陽能/Solar,台南鹽田太陽光電/Tainan salt field Solars,16206902
2026,01,太陽能/Solar,台南七股太陽光電/Tainan Qigu Solars,559352
2026,01,太陽能/Solar,興達電廠太陽光電/Xingda Power Plant Solars,172602
2026,01,太陽能/Solar,永安鹽灘地太陽光電/Yongan Salt Flats Solars,317963
2026,01,太陽能/Solar,燕巢倉庫太陽光電/Yanchao Warehouse Solars,50065
2026,01,太陽能/Solar,高雄E/S太陽光電/Kaohsiung E/S Solars,70496
2026,01,太陽能/Solar,高雄保寧太陽光電/Kaohsiung Baoning Solars,55652
2026,01,太陽能/Solar,鳳山水庫太陽光電/Fengshan Reservoir Solars,189276
2026,01,太陽能/Solar,核三廠太陽光電/3rd Nuclear Power Plants Solars,2432414
2026,01,太陽能/Solar,澎湖七美太陽光電/Penghu Qimei Solars,15555
2026,01,太陽能/Solar,澎湖尖山太陽光電/Penghu jianshan Solars,60369
2026,01,太陽能/Solar,金門金沙太陽光電/Kinmen Jinsha Solars,41897
2026,01,太陽能/Solar,金門塔山太陽光電/Kinmen Tashan Solars,19677
2026,01,太陽能/Solar,金門鵲山太陽光電/Kinmen Queshan Solars,4156
2026,01,太陽能/Solar,馬祖珠山太陽光電/Mazu Zhushan Solars,3504
2026,01,太陽能/Solar,"淡水3.5萬噸配水池太陽光電/Danshui Distribution Reservoir(35,000 tons) Solar",20383
2026,01,太陽能/Solar,中大D/S太陽光電/Zhongda D/S Solars,2303
2026,01,太陽能/Solar,平鎮淨水場太陽光電/Pingzhen Water Treatment Plant Solars,79971
2026,01,太陽能/Solar,大湳淨水場太陽光電/Danan Water Treatment Plant Solars,57730
2026,01,太陽能/Solar,龜山加壓站太陽光電/Guishan Booster Station Solars,20101
2026,01,太陽能/Solar,龍潭淨水場太陽光電/Longtan Water Treatment Plant Solars,26991
2026,01,太陽能/Solar,卓蘭會館太陽光電/Zhuolan Hostel Solars,3204
2026,01,太陽能/Solar,東興淨水場太陽光電/Dongxing Water Treatment Plant Solars,57091
2026,01,太陽能/Solar,后里E/S太陽光電/Houli E/S Solars,8663
2026,01,太陽能/Solar,中部儲運中心太陽光電/Central Storage and Transportation Center Solars,6619
2026,01,太陽能/Solar,東勢新伯公太陽光電/Dongshi Xinbogong Solars,65026
2026,01,太陽能/Solar,嘉義民雄太陽光電/Jiayi Minxiong Solars,3026
2026,01,太陽能/Solar,嘉義分所太陽光電/Chiayi Agricultural Experiment Branch Solars,23599
2026,01,太陽能/Solar,義竹工作站太陽光電/Yizhu Workstation Solars,28183
2026,01,太陽能/Solar,路北E/S太陽光電/Lubei E/S Solars,4276
2026,01,太陽能/Solar,高訓中心光電/Kaohsiung Training Institute Solars,37262
2026,01,太陽能/Solar,蘭嶼電廠太陽光電/Lanyu Power Plant Solars,2015
2026,01,太陽能/Solar,蘭嶼貯存場太陽光電/Lanyu Storage Unit Solars,2472
2026,01,太陽能/Solar,金門酒廠太陽光電/Kinmen Kaoliang Liquor Inc. Solars,79625
2026,01,地熱/Geothermal,仁澤地熱/Renze Geothermal,85087
2026,02,陸域風力/Onshore Wind,石門風力/Shimen Wind Power,151422
2026,02,陸域風力/Onshore Wind,林口風力/Linkou Wind Power,1443973
2026,02,陸域風力/Onshore Wind,蘆竹風力/Luzhu Wind Power,1631105
2026,02,陸域風力/Onshore Wind,觀園風力/Guanyuan Wind Power,7653102
2026,02,陸域風力/Onshore Wind,大潭風力/Datan Wind Power,0
2026,02,陸域風力/Onshore Wind,新竹香山風力/Hsinchu Xiangshan Wind Power,1358638
2026,02,陸域風力/Onshore Wind,台中港區風力/Taichung Harbor Wind Power,6738760
2026,02,陸域風力/Onshore Wind,台中電廠風力/Taichung Power Plant Wind Power,258570
2026,02,陸域風力/Onshore Wind,彰工風力Changgong Wind Power,16528496
2026,02,陸域風力/Onshore Wind,彰化王功風力/Changhua Wanggong Wind Power,5882692
2026,02,陸域風力/Onshore Wind,彰化永興風力/Changhua Yongxing Wind Power,2386919
2026,02,陸域風力/Onshore Wind,雲林麥寮風力/Yunlin Mailiao Wind Power,7236168
2026,02,陸域風力/Onshore Wind,雲林台西風力發電站/Yunlin Taixi Wind Power,2076911
2026,02,陸域風力/Onshore Wind,雲林四湖風力/Yunlin Sihu Wind Power,5589796
2026,02,陸域風力/Onshore Wind,恆春風力/Hengchun Wind Power,704436
